Ni_frac,Fe_frac,Co_frac,Cu_frac,Mo_frac,Mn_frac,Cr_frac,V_frac,EN_mean,EN_std,EN_var,EN_mismatch,Radius_mean,Radius_std,Radius_var,Radius_mismatch,VEC,VEC_mismatch,mix_entropy,d_band_proxy,Predicted_DeltaG_H
0.0,0.0,0.262,0.738,0.0,0.0,0.0,0.0,1.8947599999999998,0.008794452797076129,7.734240000000014e-05,0.014759999999999884,127.214,1.319167919561418,1.740204,2.2139999999999986,10.476,2.0,0.575138476607367,9.214,0.01424999999999997
0.0,0.0,0.275,0.725,0.0,0.0,0.0,0.0,1.8944999999999999,0.008930285549745884,7.975000000000015e-05,0.014499999999999957,127.175,1.3395428324618814,1.7943750000000003,2.174999999999997,10.45,2.0,0.5881687775199769,9.175,0.01424999999999997
0.0,0.0,0.288,0.712,0.0,0.0,0.0,0.0,1.8942399999999997,0.009056621886774347,8.202240000000014e-05,0.014239999999999808,127.136,1.358493283016151,1.8455039999999998,2.1359999999999957,10.424,2.0,0.600351187943444,9.136,0.01424999999999997
0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.8939999999999997,0.009165151389911688,8.400000000000014e-05,0.01399999999999979,127.1,1.374772708486752,1.8900000000000001,2.0999999999999943,10.399999999999999,2.0,0.6108643022206796,9.1,0.004183333333333334
0.0,0.0,0.312,0.688,0.0,0.0,0.0,0.0,1.8937599999999999,0.009266196630764974,8.586240000000016e-05,0.013759999999999994,127.064,1.3899294946147447,1.9319039999999996,2.063999999999993,10.376,2.0,0.6206915640532242,9.064,0.004183333333333334
0.0,0.0,0.325,0.675,0.0,0.0,0.0,0.0,1.8935,0.009367496997597605,8.775000000000014e-05,0.013500000000000068,127.025,1.4051245496396396,1.974375,2.0250000000000057,10.350000000000001,2.0,0.6305810285518008,9.025,0.004183333333333334
0.0,0.0,0.338,0.662,0.0,0.0,0.0,0.0,1.89324,0.00946057080730334,8.950240000000017e-05,0.01324000000000014,126.986,1.4190856210954998,2.0138040000000004,1.9860000000000042,10.324,2.0,0.6396999684443633,8.986,0.0031000000000000034
0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0,1.8929999999999998,0.009539392014169465,9.100000000000017e-05,0.0129999999999999,126.95,1.4309088021254184,2.0475,1.9500000000000028,10.3,2.0,0.6474466392004186,8.95,0.0031000000000000034
0.0,0.0,0.363,0.638,0.0,0.0,0.0,0.0,1.8927472527472529,0.009615227628231814,9.24526023427124e-05,0.012747252747252968,126.91208791208793,1.442284144234771,2.0801835527110253,1.9120879120879266,10.274725274725276,2.0,0.6545749808147885,8.912087912087912,0.0031000000000000034
0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,1.8925,0.009682458365518551,9.375000000000016e-05,0.012500000000000178,126.875,1.4523687548277813,2.109375,1.875,10.25,2.0,0.6615632383237682,8.875,0.0032166666666666698
0.0,0.0,0.388,0.612,0.0,0.0,0.0,0.0,1.8922399999999997,0.009745891442038546,9.498240000000017e-05,0.012239999999999807,126.836,1.4618837163057805,2.137104,1.8359999999999985,10.224,2.0,0.6678450504765494,8.836,0.0032166666666666698
0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.892,0.00979795897113272,9.600000000000015e-05,0.01200000000000001,126.8,1.469693845669907,2.16,1.7999999999999972,10.2,2.0,0.6730116671750426,8.8,0.0032333333333333368
0.0,0.0,0.413,0.587,0.0,0.0,0.0,0.0,1.89174,0.009847456524402642,9.697240000000017e-05,0.011740000000000084,126.761,1.477118478660395,2.181879,1.7609999999999957,10.174,2.0,0.677931854015924,8.761,0.0033833333333333354
0.0,0.0,0.425,0.575,0.0,0.0,0.0,0.0,1.8914999999999997,0.009886859966642604,9.77500000000002e-05,0.011499999999999844,126.725,1.483028994996389,2.199375,1.7249999999999943,10.149999999999999,2.0,0.6818546088965695,8.725,-0.029600000000000033
0.0,0.0,0.438,0.562,0.0,0.0,0.0,0.0,1.89124,0.009922822179198829,9.84624000000002e-05,0.011240000000000139,126.686,1.488423326879823,2.2154040000000004,1.686000000000007,10.124,2.0,0.6854393567627852,8.686,-0.029600000000000033
0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,1.891,0.009949874371066208,9.900000000000017e-05,0.01100000000000012,126.65,1.49248115565993,2.2275,1.6500000000000057,10.100000000000001,2.0,0.6881388138793745,8.65,-0.029616666666666694
0.0,0.0,0.462,0.538,0.0,0.0,0.0,0.0,1.89076,0.009971078176406009,9.942240000000019e-05,0.010760000000000103,126.614,1.4956617264609,2.237004,1.6140000000000043,10.076,2.0,0.6902563941011197,8.614,-0.029616666666666694
0.0,0.0,0.475,0.525,0.0,0.0,0.0,0.0,1.8904999999999998,0.009987492177719099,9.975000000000019e-05,0.010499999999999954,126.575,1.4981238266578634,2.244375,1.5750000000000028,10.05,2.0,0.691896659370866,8.575,-0.029616666666666694
0.0,0.0,0.488,0.512,0.0,0.0,0.0,0.0,1.89024,0.009997119585160526,9.994240000000018e-05,0.010240000000000027,126.536,1.4995679377740776,2.248704,1.5360000000000014,10.024,2.0,0.6928591530713593,8.536,-0.02963333333333337
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.89,0.010000000000000009,0.00010000000000000018,0.010000000000000009,126.5,1.5,2.25,1.5,10.0,2.0,0.6931471807257313,8.5,-0.03005000000000004
0.0,0.0,0.513,0.487,0.0,0.0,0.0,0.0,1.8897399999999998,0.009996619428586855,9.993240000000018e-05,0.010260000000000158,126.461,1.499492914288027,2.248479,1.5390000000000015,9.974,2.0,0.6928091426340971,8.461,-0.03005000000000004
0.0,0.0,0.525,0.475,0.0,0.0,0.0,0.0,1.8895,0.009987492177719099,9.975000000000019e-05,0.010499999999999954,126.425,1.4981238266578634,2.244375,1.5750000000000028,9.95,2.0,0.691896659370866,8.425,-0.03005000000000004
0.0,0.0,0.538,0.462,0.0,0.0,0.0,0.0,1.88924,0.009971078176406009,9.942240000000019e-05,0.01075999999999988,126.386,1.4956617264609,2.237004,1.6140000000000043,9.924,2.0,0.6902563941011197,8.386,-0.030033333333333367
0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.0,1.889,0.009949874371066208,9.900000000000017e-05,0.010999999999999899,126.35,1.49248115565993,2.2275,1.6500000000000057,9.9,2.0,0.6881388138793745,8.350000000000001,-0.030033333333333367
0.0,0.0,0.562,0.438,0.0,0.0,0.0,0.0,1.88876,0.009922822179198829,9.84624000000002e-05,0.011239999999999917,126.314,1.488423326879823,2.2154040000000004,1.686000000000007,9.876000000000001,2.0,0.6854393567627852,8.314,-0.030016666666666705
0.0,0.0,0.575,0.425,0.0,0.0,0.0,0.0,1.8885,0.009886859966642604,9.77500000000002e-05,0.011499999999999844,126.275,1.483028994996389,2.199375,1.7249999999999943,9.85,2.0,0.6818546088965695,8.274999999999999,-0.030016666666666705
0.0,0.0,0.588,0.412,0.0,0.0,0.0,0.0,1.88824,0.009843901665498297,9.690240000000015e-05,0.011759999999999993,126.23599999999999,1.4765852498247434,2.180304,1.76400000000001,9.824,2.0,0.6775782138515256,8.236,-0.03578333333333337
0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.888,0.00979795897113272,9.600000000000015e-05,0.01200000000000001,126.2,1.469693845669907,2.16,1.7999999999999972,9.8,2.0,0.6730116671750426,8.2,-0.03593333333333336
0.0,0.0,0.612,0.387,0.0,0.0,0.0,0.0,1.8877477477477473,0.009743067268177143,9.492735979222482e-05,0.012252252252252571,126.16216216216216,1.4614600902265702,2.1358655953250545,1.8378378378378386,9.774774774774773,2.0,0.6678970107688719,8.162162162162161,-0.03593333333333336
0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,1.8874999999999997,0.009682458365518551,9.375000000000016e-05,0.012500000000000178,126.125,1.4523687548277813,2.109375,1.875,9.75,2.0,0.6615632383237682,8.125,-0.03598333333333336
0.0,0.0,0.638,0.362,0.0,0.0,0.0,0.0,1.88724,0.009611576353543688,9.238240000000017e-05,0.012759999999999883,126.086,1.4417364530315517,2.078604,1.9140000000000015,9.724,2.0,0.6545602496930181,8.086,-0.03593333333333336
0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.0,1.887,0.009539392014169465,9.100000000000017e-05,0.0129999999999999,126.05,1.4309088021254184,2.0475,1.9500000000000028,9.7,2.0,0.6474466392004186,8.05,-0.03593333333333336
0.0,0.0,0.663,0.337,0.0,0.0,0.0,0.0,1.88674,0.009453697689264247,8.937240000000016e-05,0.013259999999999827,126.011,1.4180546533896359,2.0108790000000005,1.9890000000000043,9.674000000000001,2.0,0.6390255131259504,8.011,-0.03593333333333336
0.0,0.0,0.675,0.325,0.0,0.0,0.0,0.0,1.8864999999999998,0.009367496997597605,8.775000000000014e-05,0.013500000000000068,125.975,1.4051245496396396,1.974375,2.0250000000000057,9.65,2.0,0.6305810285518008,7.9750000000000005,-0.036666666666666695
0.0,0.0,0.688,0.312,0.0,0.0,0.0,0.0,1.88624,0.009266196630764974,8.586240000000016e-05,0.013759999999999994,125.936,1.3899294946147447,1.9319039999999996,2.063999999999993,9.623999999999999,2.0,0.6206915640532242,7.936,-0.036666666666666695
0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.8859999999999997,0.009165151389911688,8.400000000000014e-05,0.014000000000000234,125.9,1.374772708486752,1.8900000000000001,2.0999999999999943,9.6,2.0,0.6108643022206796,7.8999999999999995,-0.036666666666666695
0.0,0.0,0.712,0.288,0.0,0.0,0.0,0.0,1.8857599999999997,0.009056621886774347,8.202240000000014e-05,0.014240000000000252,125.864,1.358493283016151,1.8455039999999998,2.1359999999999957,9.575999999999999,2.0,0.600351187943444,7.864,-0.03680000000000002
0.0,0.0,0.725,0.275,0.0,0.0,0.0,0.0,1.8855,0.008930285549745884,7.975000000000015e-05,0.014499999999999957,125.825,1.3395428324618814,1.7943750000000003,2.174999999999997,9.55,2.0,0.5881687775199769,7.825,-0.03680000000000002
0.0,0.0,0.738,0.262,0.0,0.0,0.0,0.0,1.88524,0.008794452797076129,7.734240000000014e-05,0.014759999999999884,125.786,1.319167919561418,1.740204,2.2139999999999986,9.524,2.0,0.575138476607367,7.7860000000000005,-0.03680000000000002
0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.8849999999999998,0.008660254037844395,7.500000000000016e-05,0.015000000000000124,125.75,1.299038105676658,1.6875,2.25,9.5,2.0,0.5623351447845943,7.75,-0.039466666666666685
0.0,0.0,0.763,0.237,0.0,0.0,0.0,0.0,1.8847399999999999,0.00850484567761227,7.233240000000012e-05,0.015260000000000051,125.711,1.2757268516418396,1.6274790000000003,2.2890000000000015,9.474,2.0,0.5475971478288564,7.711,-0.041366666666666684
0.0,0.0,0.775,0.225,0.0,0.0,0.0,0.0,1.8844999999999998,0.00835164654424504,6.975000000000012e-05,0.01550000000000007,125.675,1.252746981636755,1.569375,2.325000000000003,9.450000000000001,2.0,0.5331638409030847,7.675,-0.04241666666666667
0.0,0.0,0.788,0.212,0.0,0.0,0.0,0.0,1.8842400000000001,0.008174496926416946,6.68224000000001e-05,0.015759999999999774,125.636,1.226174538962541,1.5035039999999997,2.3640000000000043,9.424,2.0,0.5165944941094477,7.636,-0.04318333333333333
0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.884,0.008000000000000007,6.400000000000012e-05,0.016000000000000014,125.6,1.2,1.44,2.4000000000000057,9.4,2.0,0.5004024237039739,7.6000000000000005,-0.04318333333333333
0.0,0.0,0.812,0.188,0.0,0.0,0.0,0.0,1.8837599999999999,0.007814243405474397,6.10624000000001e-05,0.016240000000000032,125.564,1.1721365108211586,1.373904,2.436000000000007,9.376000000000001,2.0,0.4833099139246101,7.564,-0.04318333333333333
0.0,0.0,0.825,0.175,0.0,0.0,0.0,0.0,1.8835,0.007599342076785339,5.77500000000001e-05,0.01649999999999996,125.525,1.1399013115177998,1.2993750000000002,2.4749999999999943,9.35,2.0,0.4637264399851964,7.5249999999999995,-0.04318333333333333
0.0,0.0,0.838,0.162,0.0,0.0,0.0,0.0,1.88324,0.007369016216565146,5.43024000000001e-05,0.016759999999999886,125.486,1.105352432484771,1.2218040000000003,2.513999999999996,9.324,2.0,0.4429715046362913,7.486,-0.04426666666666666
0.0,0.0,0.85,0.15,0.0,0.0,0.0,0.0,1.8829999999999998,0.007141428428542857,5.1000000000000094e-05,0.017000000000000126,125.45,1.0712142642814275,1.1475,2.549999999999997,9.299999999999999,2.0,0.422709087971777,7.45,-0.044316666666666664
0.0,0.0,0.862,0.137,0.0,0.0,0.0,0.0,1.8827427427427426,0.0068798413573269955,4.7332217101986955e-05,0.017257257257257352,125.41141141141141,1.0319762035990485,1.064974884794705,2.5885885885885926,9.274274274274275,2.0,0.4003320937183844,7.411411411411412,-0.04418333333333333
0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,1.8825,0.006614378277661483,4.375000000000009e-05,0.01749999999999985,125.375,0.9921567416492215,0.9843750000000001,2.625,9.25,2.0,0.37677016142222286,7.375,-0.04458333333333333
0.0,0.0,0.888,0.112,0.0,0.0,0.0,0.0,1.88224,0.006307329070216653,3.978240000000007e-05,0.017759999999999998,125.336,0.9460993605324971,0.8951039999999999,2.6640000000000015,9.224,2.0,0.35067649778582555,7.336,-0.04449999999999999
0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.882,0.006000000000000005,3.600000000000006e-05,0.018000000000000016,125.3,0.9,0.81,2.700000000000003,9.2,2.0,0.32508297355723437,7.3,-0.045866666666666646
0.0,0.0,0.913,0.087,0.0,0.0,0.0,0.0,1.88174,0.0056367011629143565,3.177240000000006e-05,0.018259999999999943,125.261,0.8455051744371527,0.7148789999999999,2.7390000000000043,9.174000000000001,2.0,0.29554141384176813,7.261,-0.045866666666666646
0.0,0.0,0.925,0.075,0.0,0.0,0.0,0.0,1.8815,0.005267826876426374,2.7750000000000048e-05,0.01849999999999996,125.225,0.7901740314639554,0.6243749999999999,2.7750000000000057,9.15,2.0,0.26638446343370653,7.2250000000000005,-0.045866666666666646
0.0,0.0,0.938,0.062,0.0,0.0,0.0,0.0,1.8812399999999998,0.00482311102920097,2.3262400000000043e-05,0.01876000000000011,125.186,0.7234666543801449,0.5234040000000001,2.813999999999993,9.124,2.0,0.2324354951072888,7.186,-0.04626666666666664
0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.8809999999999998,0.004358898943540678,1.900000000000004e-05,0.019000000000000128,125.15,0.653834841531101,0.42750000000000005,2.8499999999999943,9.1,2.0,0.19851524351165872,7.1499999999999995,-0.046316666666666645
0.0,0.0,0.962,0.037,0.0,0.0,0.0,0.0,1.8807407407407406,0.003777051491550214,1.4266117969821698e-05,0.01925925925925931,125.11111111111111,0.5665577237325317,0.3209876543209877,2.8888888888888857,9.074074074074073,2.0,0.15925165956069512,7.111111111111111,-0.046316666666666645
0.0,0.0,0.975,0.025,0.0,0.0,0.0,0.0,1.8805,0.003122498999199202,9.750000000000018e-06,0.01949999999999985,125.075,0.4683748498798799,0.21937500000000001,2.924999999999997,9.05,2.0,0.11690684930331718,7.075,-0.046516666666666644
0.0,0.0,0.988,0.012,0.0,0.0,0.0,0.0,1.88024,0.002177705214210594,4.742400000000009e-06,0.01976,125.036,0.3266557821315888,0.10670400000000001,2.9639999999999986,9.024,2.0,0.0650018939755738,7.0360000000000005,-0.046516666666666644
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,125.0,0.0,0.0,0.0,9.0,0.0,1.9341714781149983e-10,7.0,-0.047716666666666636
0.0,0.012,0.0,0.988,0.0,0.0,0.0,0.0,1.89916,0.007621968249737055,5.809439999999974e-05,0.06915999999999989,128.048,0.43554104284211836,0.18969599999999998,3.951999999999998,10.964,3.0,0.0650018939755738,9.951999999999998,0.02024999999999993
0.0,0.012,0.012,0.975,0.0,0.0,0.0,0.0,1.8989189189189186,0.007905373321974867,6.249492735979195e-05,0.06891891891891855,128.012012012012,0.5478649576927909,0.3001560118677235,3.9879879879879923,10.93993993993994,3.0,0.13083323002349706,9.915915915915916,0.02048333333333327
0.0,0.012,0.025,0.962,0.0,0.0,0.0,0.0,1.8986586586586585,0.008189607577587417,6.706967227487724e-05,0.06865865865865839,127.97297297297297,0.6455129411774003,0.4166869572274979,4.027027027027032,10.913913913913913,3.0,0.1825648468817394,9.876876876876876,0.02048333333333327
0.0,0.012,0.038,0.95,0.0,0.0,0.0,0.0,1.8983999999999999,0.008452218643646163,7.143999999999979e-05,0.0683999999999998,127.934,0.727766446052578,0.5296439999999999,4.0660000000000025,10.888,3.0,0.22606923988837635,9.838,0.019866666666666605
0.0,0.012,0.05,0.938,0.0,0.0,0.0,0.0,1.8981599999999998,0.008684146475042885,7.541439999999978e-05,0.06815999999999978,127.898,0.7947301428787007,0.631596,4.102000000000004,10.863999999999999,3.0,0.26289779688359016,9.802,0.01964999999999994
0.0,0.012,0.062,0.925,0.0,0.0,0.0,0.0,1.8979179179179178,0.008907784117677987,7.93486178871562e-05,0.06791791791791768,127.86186186186187,0.8553762947045466,0.7316686055424793,4.138138138138132,10.83983983983984,3.0,0.297587104972065,9.765765765765765,0.01968333333333327
0.0,0.012,0.075,0.913,0.0,0.0,0.0,0.0,1.89766,0.009128219979820808,8.332439999999979e-05,0.06765999999999983,127.82300000000001,0.9141504252583379,0.835671,4.1769999999999925,10.814,3.0,0.3304449318244066,9.727,0.019666666666666607
0.0,0.012,0.088,0.9,0.0,0.0,0.0,0.0,1.8974,0.009340235543068483,8.72399999999998e-05,0.0673999999999999,127.784,0.9681652751467592,0.937344,4.215999999999994,10.788,3.0,0.3617754726568743,9.688,0.01866666666666661
0.0,0.012,0.1,0.888,0.0,0.0,0.0,0.0,1.89716,0.009525460618783734,9.073439999999979e-05,0.06715999999999989,127.748,1.014147918205229,1.028496,4.251999999999995,10.764000000000001,3.0,0.38881247294697996,9.652000000000001,0.018683333333333274
0.0,0.012,0.112,0.875,0.0,0.0,0.0,0.0,1.8969169169169167,0.009705580992733533,9.419830240651043e-05,0.06691691691691659,127.71171171171171,1.0573982523330603,1.1180910640370103,4.288288288288285,10.73973973973974,3.0,0.4151108698958908,9.615615615615615,0.015566666666666644
0.0,0.012,0.125,0.862,0.0,0.0,0.0,0.0,1.8966566566566567,0.009885897237855068,9.773096419743048e-05,0.06665665665665665,127.67267267267268,1.1005340245094954,1.2111751391030667,4.327327327327325,10.713713713713712,3.0,0.44101138356896286,9.576576576576578,0.015416666666666643
0.0,0.012,0.138,0.85,0.0,0.0,0.0,0.0,1.8963999999999999,0.010051865498503242,0.00010103999999999983,0.06639999999999979,127.634,1.1401947202122977,1.300044,4.366,10.687999999999999,3.0,0.46452449370943416,9.538,0.014616666666666651
0.0,0.012,0.15,0.838,0.0,0.0,0.0,0.0,1.8961599999999998,0.010200705857929628,0.00010405439999999981,0.06615999999999977,127.598,1.174902549150354,1.380396,4.402000000000001,10.664,3.0,0.4857479370044122,9.501999999999999,0.014549999999999983
0.0,0.012,0.162,0.825,0.0,0.0,0.0,0.0,1.8959159159159158,0.010346206112283604,0.00010704398091785462,0.06591591591591572,127.56156156156155,1.2080659697844798,1.4594233873513156,4.438438438438453,10.639639639639638,3.0,0.506646744010096,9.465465465465464,0.014549999999999983
0.0,0.012,0.175,0.812,0.0,0.0,0.0,0.0,1.8956556556556556,0.01049073882749409,0.00011005560114669208,0.06565565565565556,127.52252252252251,1.2412832179927809,1.5407840272705136,4.477477477477493,10.613613613613612,3.0,0.5271968223959566,9.426426426426428,0.014483333333333319
0.0,0.012,0.188,0.8,0.0,0.0,0.0,0.0,1.8954,0.010622617379911594,0.00011283999999999986,0.0653999999999999,127.48400000000001,1.2719056568786853,1.6177439999999998,4.515999999999991,10.588000000000001,3.0,0.5457959281764638,9.388,0.014733333333333315
0.0,0.012,0.2,0.788,0.0,0.0,0.0,0.0,1.8951600000000002,0.010741247599790253,0.00011537439999999986,0.0651600000000001,127.44800000000001,1.2989595836668668,1.687296,4.5519999999999925,10.564000000000002,3.0,0.5627084312052201,9.352,0.015283333333333303
0.0,0.012,0.213,0.775,0.0,0.0,0.0,0.0,1.8948999999999998,0.010862320194138997,0.00011798999999999985,0.06489999999999974,127.409,1.3265440060548312,1.7597190000000003,4.590999999999994,10.538,3.0,0.5800123202778846,9.313,0.015566666666666637
0.0,0.012,0.225,0.763,0.0,0.0,0.0,0.0,1.89466,0.010967424492559767,0.00012028439999999987,0.06465999999999994,127.373,1.3505076823180238,1.8238710000000002,4.626999999999995,10.514000000000001,3.0,0.5950859309568008,9.277,0.015483333333333302
0.0,0.012,0.238,0.75,0.0,0.0,0.0,0.0,1.8943999999999996,0.011074294559925696,0.00012263999999999987,0.06439999999999957,127.334,1.3749341802428217,1.890444,4.665999999999997,10.488,3.0,0.6104810740912581,9.238,0.01301666666666665
0.0,0.012,0.25,0.738,0.0,0.0,0.0,0.0,1.8941599999999998,0.011166664676616733,0.00012469439999999987,0.06415999999999977,127.298,1.3961360965178145,1.9491960000000002,4.701999999999998,10.464,3.0,0.6238606273021259,9.202,0.01301666666666665
0.0,0.012,0.262,0.725,0.0,0.0,0.0,0.0,1.8939139139139138,0.011257145282731008,0.00012672331991651299,0.06391391391391377,127.26126126126127,1.4166219073695177,2.0068176284392503,4.738738738738732,10.43943943943944,3.0,0.6371479342888074,9.165165165165165,0.01296666666666665
0.0,0.012,0.275,0.712,0.0,0.0,0.0,0.0,1.8936536536536535,0.011344287417955578,0.00012869285702118524,0.06365365365365339,127.22222222222221,1.4369173247145193,2.064731398064731,4.777777777777786,10.413413413413412,3.0,0.6499451192602201,9.126126126126126,0.012499999999999985
0.0,0.012,0.288,0.7,0.0,0.0,0.0,0.0,1.8933999999999997,0.011421033228215383,0.0001304399999999999,0.06339999999999968,127.184,1.4553844852821538,2.1181439999999996,4.8160000000000025,10.387999999999998,3.0,0.6612475465133004,9.088000000000001,0.012499999999999985
0.0,0.012,0.3,0.688,0.0,0.0,0.0,0.0,1.89316,0.011489751955547165,0.0001320143999999999,0.06315999999999988,127.148,1.4717662857940454,2.166096,4.852000000000004,10.363999999999999,3.0,0.6715549364278355,9.052,0.003100000000000003
