Ni_frac,Fe_frac,Co_frac,Mo_frac,Cu_frac,Mn_frac,Cr_frac,V_frac,EN_mean,EN_std,EN_var,EN_mismatch,Radius_mean,Radius_std,Radius_var,Radius_mismatch,VEC,VEC_mismatch,mix_entropy,d_band_proxy,Predicted_DeltaG_H
0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,1.9026,0.025869673364772142,0.0006692400000000012,0.2574000000000001,128.10999999999999,1.094486180817282,1.1979000000000004,10.890000000000015,10.950000000000001,5.0,0.05600153452063347,9.950000000000001,0.016749999999999952
0.0,0.0,0.0,0.06,0.94,0.0,0.0,0.0,1.9155999999999997,0.061746578852597225,0.003812640000000007,0.2444000000000004,128.66,2.6123552591483414,6.824399999999998,10.340000000000003,10.7,5.0,0.2269675226663906,9.7,0.018333333333333222
0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0,1.9182,0.06633822427530005,0.004400760000000009,0.24180000000000024,128.77,2.806617180878076,7.8770999999999995,10.22999999999999,10.65,5.0,0.2536389470874775,9.65,0.017133333333333226
0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,1.9208,0.07053623182450285,0.004975360000000008,0.23920000000000008,128.88,2.984225192575118,8.9056,10.120000000000005,10.600000000000001,5.0,0.2787693719343735,9.600000000000001,0.01678333333333323
0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,1.9234,0.07440725771052183,0.00553644000000001,0.23660000000000014,128.99,3.1479993646759206,9.9099,10.009999999999991,10.55,5.0,0.30253782326328416,9.549999999999999,0.016816666666666567
0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,1.926,0.07800000000000007,0.00608400000000001,0.2340000000000002,129.1,3.3000000000000003,10.890000000000002,9.900000000000006,10.5,5.0,0.32508297355723437,9.5,0.016899999999999884
0.0,0.0,0.0,0.11,0.89,0.0,0.0,0.0,1.9285999999999999,0.08135133680524255,0.006618040000000011,0.23140000000000027,129.21,3.4417873263756436,11.8459,9.789999999999992,10.450000000000001,5.0,0.34651533708445226,9.450000000000001,0.016366666666666568
0.0,0.0,0.0,0.12,0.88,0.0,0.0,0.0,1.9312,0.08448999940821406,0.007138560000000012,0.22880000000000011,129.32,3.5745768980398225,12.7776,9.680000000000007,10.4,5.0,0.36692499143849566,9.4,0.014733333333333256
0.0,0.0,0.0,0.13,0.87,0.0,0.0,0.0,1.9338000000000002,0.08743889294816132,0.007645560000000015,0.22619999999999996,129.43,3.699337778576052,13.685099999999998,9.569999999999993,10.35,5.0,0.38638670645438983,9.35,0.011783333333333276
0.0,0.0,0.0,0.14,0.86,0.0,0.0,0.0,1.9364,0.09021662817906695,0.008139040000000018,0.22360000000000024,129.54,3.816857346037444,14.568400000000002,9.460000000000008,10.299999999999999,5.0,0.40496348522972464,9.299999999999999,0.010699999999999951
0.0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,1.939,0.09283856957105713,0.008619000000000014,0.22100000000000009,129.65,3.9277856356985676,15.427500000000002,9.349999999999994,10.25,5.0,0.422709087971777,9.25,0.010899999999999951
0.0,0.0,0.0,0.16,0.84,0.0,0.0,0.0,1.9415999999999998,0.09531757445508156,0.009085440000000016,0.21840000000000037,129.76,4.032666611561139,16.262400000000003,9.240000000000009,10.2,5.0,0.4396698795671291,9.200000000000001,0.01089999999999995
0.0,0.0,0.0,0.17,0.83,0.0,0.0,0.0,1.9442,0.09766452784916342,0.009538360000000018,0.2158000000000002,129.87,4.131960793618449,17.0731,9.129999999999995,10.149999999999999,5.0,0.4558862131931445,9.149999999999999,0.010999999999999949
0.0,0.0,0.0,0.18,0.82,0.0,0.0,0.0,1.9467999999999999,0.09988873810395253,0.009977760000000018,0.21320000000000028,129.98,4.22606199670568,17.8596,9.02000000000001,10.1,5.0,0.47139348697588024,9.1,0.01103333333333328
0.0,0.0,0.0,0.19,0.81,0.0,0.0,0.0,1.9494,0.10199823527885185,0.010403640000000018,0.21060000000000012,130.09,4.315309954105267,18.6219,8.909999999999997,10.05,5.0,0.4862229648275783,9.05,0.010933333333333281
0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1.952,0.10400000000000009,0.01081600000000002,0.20800000000000018,130.20000000000002,4.4,19.360000000000003,8.799999999999983,10.0,5.0,0.5004024237039739,9.0,0.01034999999999995
0.0,0.0,0.0,0.21,0.79,0.0,0.0,0.0,1.9546,0.10590014164296485,0.011214840000000018,0.20540000000000025,130.31,4.480390607971587,20.073900000000005,8.689999999999998,9.950000000000001,5.0,0.5139566707830117,8.950000000000001,0.009566666666666635
0.0,0.0,0.0,0.22,0.78,0.0,0.0,0.0,1.9572,0.10770403892148159,0.01160016000000002,0.2028000000000001,130.42000000000002,4.556709338985756,20.7636,8.579999999999984,9.9,5.0,0.5269079615971664,8.9,0.009416666666666644
0.0,0.0,0.0,0.23,0.77,0.0,0.0,0.0,1.9598,0.10941645214500433,0.011971960000000021,0.20020000000000016,130.53,4.629157590750179,21.4291,8.469999999999999,9.850000000000001,5.0,0.5392763416628366,8.85,0.009666666666666634
0.0,0.0,0.0,0.24,0.76,0.0,0.0,0.0,1.9624,0.11104161382112573,0.012330240000000022,0.19760000000000022,130.64,4.697914430893777,22.070399999999996,8.360000000000014,9.799999999999999,5.0,0.551079928252759,8.799999999999999,0.008599999999999997
0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,1.9649999999999999,0.11258330249197712,0.012675000000000021,0.19500000000000028,130.75,4.763139720814412,22.6875,8.25,9.75,5.0,0.5623351447845943,8.75,0.008350000000000003
