Ni_frac,Fe_frac,Co_frac,Mo_frac,Cu_frac,Mn_frac,Cr_frac,V_frac,EN_mean,EN_std,EN_var,EN_mismatch,Radius_mean,Radius_std,Radius_var,Radius_mismatch,VEC,VEC_mismatch,mix_entropy,d_band_proxy,Predicted_DeltaG_H
0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.875,0.014999999999999947,0.00022499999999999842,0.04499999999999993,125.7,2.1,4.41,6.299999999999997,8.9,1.0,0.3250829735572343,6.9,-0.042033333333333346
0.0,0.11,0.89,0.0,0.0,0.0,0.0,0.0,1.8745,0.01564448784716196,0.0002447499999999983,0.044499999999999984,125.77,2.1902282986026824,4.797100000000001,6.230000000000004,8.89,1.0,0.34651533708445226,6.890000000000001,-0.03956666666666668
0.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0,1.8739999999999999,0.01624807680927186,0.00026399999999999807,0.04399999999999982,125.84,2.274730753298069,5.174400000000001,6.159999999999997,8.879999999999999,1.0,0.3669249914384957,6.88,-0.0390166666666667
0.0,0.13,0.87,0.0,0.0,0.0,0.0,0.0,1.8735,0.016815171720800177,0.00028274999999999796,0.04349999999999987,125.91,2.354124040912033,5.541899999999999,6.090000000000003,8.870000000000001,1.0,0.3863867064543899,6.87,-0.039116666666666675
0.0,0.14,0.86,0.0,0.0,0.0,0.0,0.0,1.8729999999999998,0.017349351572897413,0.00030099999999999794,0.042999999999999705,125.98,2.428909220205646,5.8996,6.019999999999996,8.86,1.0,0.40496348522972464,6.859999999999999,-0.039133333333333346
0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,1.8724999999999998,0.01785357107135706,0.00031874999999999775,0.04249999999999976,126.05,2.4994999499899975,6.2475,5.950000000000003,8.85,1.0,0.422709087971777,6.85,-0.038283333333333364
0.0,0.16,0.84,0.0,0.0,0.0,0.0,0.0,1.8719999999999999,0.018330302779823296,0.00033599999999999765,0.041999999999999815,126.12,2.5662423891752706,6.585600000000001,5.8799999999999955,8.84,1.0,0.4396698795671291,6.84,-0.038400000000000024
0.0,0.17,0.83,0.0,0.0,0.0,0.0,0.0,1.8714999999999997,0.018781639970992883,0.00035274999999999754,0.04149999999999965,126.19,2.629429595939013,6.9139,5.810000000000002,8.83,1.0,0.4558862131931445,6.83,-0.038816666666666694
0.0,0.18,0.82,0.0,0.0,0.0,0.0,0.0,1.871,0.019209372712298476,0.0003689999999999973,0.040999999999999925,126.25999999999999,2.6893121797217963,7.232399999999999,5.740000000000009,8.82,1.0,0.4713934869758803,6.819999999999999,-0.032950000000000076
0.0,0.19,0.81,0.0,0.0,0.0,0.0,0.0,1.8704999999999998,0.019615045245932963,0.0003847499999999973,0.04049999999999976,126.33,2.7461063344306242,7.541099999999999,5.670000000000002,8.81,1.0,0.4862229648275783,6.8100000000000005,-0.03308333333333341
0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.87,0.01999999999999993,0.00039999999999999725,0.040000000000000036,126.4,2.8000000000000003,7.840000000000002,5.599999999999994,8.8,1.0,0.5004024237039739,6.800000000000001,-0.033066666666666744
0.0,0.21,0.79,0.0,0.0,0.0,0.0,0.0,1.8695,0.02036541185441623,0.00041474999999999704,0.03949999999999987,126.47,2.851157659618282,8.1291,5.530000000000001,8.790000000000001,1.0,0.5139566707830117,6.79,-0.032833333333333416
0.0,0.22,0.78,0.0,0.0,0.0,0.0,0.0,1.869,0.020712315177207907,0.000428999999999997,0.038999999999999924,126.53999999999999,2.8997241248091172,8.4084,5.460000000000008,8.780000000000001,1.0,0.5269079615971664,6.78,-0.03251666666666675
0.0,0.23,0.77,0.0,0.0,0.0,0.0,0.0,1.8685,0.02104162541250074,0.0004427499999999969,0.03849999999999998,126.61,2.945827557750114,8.677900000000001,5.390000000000001,8.77,1.0,0.5392763416628364,6.7700000000000005,-0.03285000000000007
0.0,0.24,0.76,0.0,0.0,0.0,0.0,0.0,1.8679999999999999,0.021354156504062544,0.00045599999999999666,0.03799999999999981,126.68,2.9895819105687673,8.937600000000002,5.319999999999993,8.76,1.0,0.5510799282527589,6.76,-0.033000000000000064
